num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
2658,White House Down,3222,1,4,1,131,28/06/2013,1,6.4,57166.66667,1,107700,1,612,73103784
2659,White Irish Drinkers,5,1,1,1,109,25/03/2011,1,6.8,0,0,8000,1,1012,31056
2661,White Material,21,3,1,0,106,19/11/2010,2,7,0,0,1200,1,398,304020
2662,White on Rice,4,1,2,1,83,11/09/2009,6,6.2,0,0,0,0,543,69171
2663,The White Ribbon,106,6,1,1,144,30/12/2009,8,7.8,0,0,1900,1,1217,2222862
2664,White Wedding,4,6,2,1,93,03/09/2010,54,5.6,0,0,0,0,465,11710
2665,Whiteout,2745,1,4,1,101,11/09/2009,1,5.5,41800,1,41800,1,457,10275638
2666,Who Does She Think She Is?,1,1,3,1,73,17/10/2008,1,8.1,0,0,0,0,0,3081
2667,Who is Dayani Cristal?,2,2,3,1,85,25/04/2014,1,7,0,0,0,0,0,18190
2668,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),3,1,3,1,116,10/09/2010,1,7.7,0,0,0,0,0,30975
2669,Who Took Johnny,2,1,3,0,81,24/04/2015,1,7.2,0,0,0,0,100,16595
2670,Who's Your Caddy?,1019,1,2,1,93,27/07/2007,1,2.1,0,0,0,0,0,5713425
2671,Whores' Glory,3,6,3,0,110,27/04/2012,8,7.2,0,0,0,0,181,31420
2672,Whose Streets?,39,1,3,1,90,11/08/2017,1,3.9,0,0,0,0,0,182799
2673,Why Don't You Play in Hell?,11,6,4,0,129,07/11/2014,6,7.2,0,0,0,0,0,28534
2674,Why Him?,3008,1,2,1,111,23/12/2016,1,6.2,55200,1,0,0,590,60323786
2675,Why Stop Now?,3,1,2,1,85,17/08/2012,1,5.6,36266.66667,1,0,0,0,2432
2676,"Lo and Behold, Reveries of the Connected World",51,1,3,1,98,19/08/2016,1,7.1,20100,1,1800,1,0,594912
2677,Locke,121,2,1,1,85,25/04/2014,1,7.1,77000,1,706,1,998,1375769
2678,Locker 13,3,1,10,1,90,28/03/2014,1,4.8,0,0,0,0,324,3496
2679,Lockout,2335,3,4,1,95,13/04/2012,1,6.1,36700,1,0,0,671,14326864
2680,The Loft,1841,6,12,1,108,30/01/2015,1,6.3,81700,1,0,0,813,6002684
2681,Logan,4071,5,4,1,137,03/03/2017,1,8.2,84900,1,78200,1,1397,226277068
2682,Logan,1,5,4,1,137,10/09/2010,1,8.2,84900,1,78200,1,1397,7137
2683,Logan Lucky,3031,1,2,1,118,18/08/2017,1,7.3,64400,1,39500,1,412,27780977
2684,Loins of Punjab Presents,8,4,2,0,88,12/09/2008,1,7.1,0,0,0,0,0,39891
2685,Lola Versus,52,1,2,1,87,08/06/2012,1,5.4,9200,1,0,0,888,252603
2686,Lolo,8,3,2,0,99,11/03/2016,2,5.7,5000,1,1700,1,1267,24134
2687,London Boulevard,2,1,5,1,103,11/11/2011,1,6.2,50600,1,12.2,1,1347,16075
2688,London Dreams,82,4,1,1,146,30/10/2009,3,5.4,0,0,0,0,623,300293
2689,London Has Fallen,3492,2,4,1,99,04/03/2016,1,5.9,0,0,0,0,478,62524260
2690,London River,2,2,1,0,84,07/12/2011,1,6.8,0,0,0,0,361,7200
2691,The Lone Ranger,3904,1,4,1,150,03/07/2013,1,6.5,64300,1,152900,1,1101,89302115
2692,Lone Survivor,3285,1,4,1,121,25/12/2013,1,7.5,65650,1,75400,1,1316,125095601
2693,The Loneliest Planet,13,1,10,0,113,26/10/2012,1,5.5,0,0,0,0,375,129579
2695,Long Shot: The Kevin Laue Story,1,1,3,1,93,26/10/2012,1,8.2,0,0,0,0,0,160110
2696,A Long Way Down,5,2,2,1,96,11/07/2014,1,6.4,24266.66667,1,0,0,767,13347
2697,A Long Way Off,15,1,1,1,105,16/05/2014,1,4.6,0,0,0,0,100,30104
2698,The Longest Ride,3371,1,1,1,123,10/04/2015,1,7.1,34200,1,0,0,869,37446117
2699,The Longshots,2089,1,6,1,94,22/08/2008,1,5.2,48600,1,0,0,689,11537046
2700,Look,3,1,2,1,102,14/12/2007,1,6.7,0,0,2400,1,1190,16136
2701,The Look of Love,6,2,6,0,101,05/07/2013,1,6,71100,1,1000,1,1388,21252
2702,The Look of Silence,14,6,3,1,103,17/07/2015,37,8.3,0,0,0,0,1664,109089
2704,Looking for Eric,11,2,2,1,116,14/05/2010,1,7.2,0,0,0,0,1218,55804
2705,Looking for Palladin,8,1,2,1,115,30/10/2009,1,5.7,0,0,0,0,100,11268
2706,The Looking Glass,2,1,1,1,110,23/10/2015,1,6.1,0,0,0,0,1014,1711
2707,The Lookout,955,1,5,1,99,30/03/2007,1,7.1,34950,1,15500,1,527,4600585
2708,Looper,2993,1,4,1,113,28/09/2012,1,7.4,46866.66667,1,161200,1,554,66486205
2709,Loosies,3,1,2,1,89,11/01/2012,1,6.2,0,0,0,0,1338,3519
2710,Lootera,100,4,1,0,136,03/07/2013,3,7.3,0,0,0,0,2158,581813
2711,The Lords of Salem,354,1,8,1,101,19/04/2013,1,5.1,0,0,20500,1,741,1165882
2712,Lore,54,6,1,0,109,08/02/2013,8,7.1,0,0,0,0,875,970325
2713,The Losers,2936,1,4,1,97,23/04/2010,1,6.4,72800,1,0,0,638,23591432
2714,Losing Control,3,1,2,1,91,23/03/2012,1,4.4,0,0,0,0,290,22081
2715,Lost and Found in Armenia,9,1,2,1,100,07/06/2013,1,6.5,0,0,0,0,100,122305
2716,Lost Angels: Skid Row Is My Home,1,1,3,0,77,07/12/2012,1,7.4,0,0,0,0,0,12025
2717,The Lost Arcade,1,1,3,1,79,12/08/2016,1,6.6,0,0,0,0,271,9522
2718,Lost Bohemia,2,1,3,1,77,20/05/2011,1,8.6,0,0,0,0,0,23584
2719,The Lost City of Z,866,1,9,1,141,14/04/2017,1,6.6,116300,1,7400,1,1325,8580410
2720,Lost in Beijing,2,6,1,1,112,25/01/2008,5,6.8,0,0,0,0,613,11163
2721,Lost in Hong Kong,34,6,4,0,114,25/09/2015,5,5.5,0,0,0,0,287,1302281
2722,Lost in Paris,48,3,2,0,83,16/06/2017,2,6.5,0,0,0,0,542,685234
2723,Lost in Thailand,35,6,9,0,105,08/02/2013,5,6.3,0,0,0,0,477,57387
2724,The Lost Medallion: The Adventures of Billy Stone,68,6,9,1,97,01/03/2013,1,4.8,0,0,0,0,199,549632
2725,Lost River,3,1,1,1,95,10/04/2015,1,5.8,20800,1,45.4,1,441,45431
2726,Lost Woods,13,1,4,0,88,02/03/2012,1,2.2,0,0,0,0,341,180117
2727,The Lottery,3,1,14,1,40,11/06/2010,1,6.1,0,0,0,0,1143,54543
2728,Lottery Ticket,1974,1,2,1,99,20/08/2010,1,4.9,37300,1,24700,1,884,24719879
2729,Lotus Eaters,1,2,1,0,78,05/04/2013,1,5,0,0,0,0,383,2325
2730,Lou! Journal infime,1,3,2,1,104,24/04/2015,2,6.1,0,0,0,0,0,287
2731,Louder Than a Bomb,4,1,3,1,99,18/05/2011,1,7.5,0,0,0,0,489,40362
2732,Louder Than Bombs,40,6,1,1,109,08/04/2016,1,6.6,45300,1,0,0,1045,163807
2734,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",4,1,3,0,99,25/06/2008,1,6.9,0,0,0,0,0,95865
2735,Love & Friendship,826,6,2,1,90,13/05/2016,1,6.5,41800,1,4700,1,688,14016568
2736,Love & Mercy,791,1,6,1,121,05/06/2015,1,7.4,41766.66667,1,0,0,629,12551031
2737,Love & Taxes,4,1,2,1,98,03/03/2017,1,6.350375411,0,0,0,0,0,33150
2738,Brotherly Love 2015,25,2,11,1,0,30/10/2015,1,7.2,0,0,0,0,0,249083
2739,Love Aaj Kal,102,4,2,1,128,31/07/2009,3,6.8,0,0,0,0,1091,2430083
2741,Love and Honor,3,1,1,1,100,02/05/2008,1,5.7,97200,1,0,0,100,60910
2742,Love at First Fight,7,3,2,0,98,22/05/2015,2,6.6,0,0,0,0,329,25229
2743,Love Comes Lately,6,6,2,1,86,13/06/2008,1,5.7,0,0,0,0,0,78079
2744,Love Crime,29,3,5,0,106,02/09/2011,2,6.5,0,0,0,0,711,539792
2745,Love Etc.,2,1,3,1,94,01/07/2011,1,5.8,0,0,0,0,494,43593
2746,The Love Guru,3012,2,2,1,87,20/06/2008,1,3.8,147400,1,0,0,933,32235793
2747,Love Happens,1922,1,1,1,109,18/09/2009,1,5.6,48900,1,0,0,574,22965110
2748,Love in Space,16,6,2,1,100,09/09/2011,5,5.5,0,0,0,0,402,34787
2749,Love in the Buff,14,6,2,0,112,30/03/2012,12,6.9,0,0,0,0,100,256451
2750,Love in the Time of Cholera,852,1,1,1,139,16/11/2007,1,6.4,42200,1,41600,1,1561,4607608
2751,Love Is All You Need,101,6,2,1,116,03/05/2013,1,6.6,0,0,0,0,1457,1631709
2752,Love Is in the Air,6,3,2,0,96,31/01/2014,2,6.4,0,0,0,0,888,8425
2753,Love Is Strange,138,1,1,1,94,22/08/2014,1,6.7,28600,1,0,0,476,2262223
2754,Love Live! The School Idol Movie,28,6,7,0,99,11/09/2015,6,7.2,0,0,0,0,0,115840
2755,Love Me True,4,1,2,1,88,12/08/2016,1,6.8,0,0,0,0,0,20100
2756,Love N' Dancing,35,1,1,1,91,08/05/2009,1,5.5,0,0,0,0,458,47812
2757,The Love Punch,121,3,2,1,94,23/05/2014,1,5.7,43400,1,0,0,1219,266588
2758,Love Ranch,11,1,6,1,117,30/06/2010,1,5.6,33600,1,30500,1,635,137885
2759,Love Songs,7,3,1,0,91,21/03/2008,2,7.2,0,0,0,0,971,104567
2760,Love the Coopers,2603,1,2,1,107,13/11/2015,1,5.7,45866.66667,1,0,0,403,26302731
2761,Love Thy Nature,17,1,3,1,76,19/02/2015,1,8.4,44800,1,0,0,0,41149
2762,The Love Witch,22,1,2,0,120,11/11/2016,1,6.2,0,0,0,0,1040,228894
2763,"Love, Kennedy",19,1,1,1,0,02/06/2017,1,8.8,0,0,0,0,0,407871
2764,"Love, Marilyn",1,1,3,0,107,30/11/2012,1,7.3,48500,1,0,0,0,6950
2765,"Love, Rosie",15,6,2,1,102,06/02/2015,1,7.2,45900,1,0,0,926,20431
2766,"Love, Sweat and Tears",2,1,3,1,0,07/04/2017,1,8.2,0,0,0,0,0,3482
2767,"Love, Wedding, Marriage",2,1,2,1,90,03/06/2011,1,5,64250,1,0,0,486,1926
2768,Lovelace,118,1,6,1,93,09/08/2013,1,6.2,29233.33333,1,0,0,641,356582
2769,The Lovely Bones,2638,1,1,1,135,11/12/2009,1,6.7,43133.33333,1,177900,1,1164,44114232
2770,Lovely Molly,5,1,1,1,99,18/05/2012,1,5.3,0,0,0,0,772,18464
2771,"Lovely, Still",17,1,1,1,92,10/09/2010,1,7.2,78100,1,0,0,100,127564
2772,Lovesong,3,1,1,1,84,17/02/2017,1,6.4,0,0,0,0,1165,10626
2773,Loving,572,2,6,1,123,04/11/2016,1,7,0,0,7000,1,506,7710234
2774,The Loving Story,1,1,3,0,77,08/06/2012,1,7.6,0,0,0,0,0,7000
2775,Loving Vincent,205,2,7,1,94,22/09/2017,1,8,0,0,0,0,1574,3418874
2776,Low Down,8,1,6,1,114,24/10/2014,1,6.1,40300,1,0,0,667,54051
2777,Lower Learning,1,1,2,1,97,10/10/2008,1,4,0,0,0,0,0,2804
2778,Lowriders,365,1,9,1,98,12/05/2017,1,5.7,0,0,0,0,489,6179955
2779,Sicario,2620,1,4,1,121,18/09/2015,1,7.6,38766.66667,1,43400,1,680,46889293
2780,The Sicilian Girl,6,6,5,1,115,04/08/2010,15,7,0,0,0,0,308,71239
2781,Sicko,1117,1,3,1,123,22/06/2007,1,8,149,1,21200,1,1633,24540079
2782,Siddharth,6,5,1,1,96,27/06/2014,3,7.3,0,0,0,0,1455,60537
2783,Side by Side,9,1,3,0,99,17/08/2012,1,7.6,0,0,0,0,1246,58825
2784,Sidemen: Long Road to Glory,6,6,3,1,77,18/08/2017,1,8.5,0,0,0,0,0,31399
2785,Sidewalls,1,6,2,0,95,26/10/2011,4,7.6,0,0,0,0,224,2377
2786,Sightseers,10,2,9,0,88,10/05/2013,1,6.5,0,0,0,0,1457,61782
2787,The Signal,160,1,14,1,97,22/02/2008,1,6.1,97500,1,0,0,820,251150
2788,Signature Move,2,1,2,1,80,29/09/2017,1,8.1,0,0,0,0,576,28520
2789,Sikandar,9,4,5,1,110,21/08/2009,3,6.5,0,0,0,0,195,1954
2790,The Silence of Mark Rothko,1,6,3,1,52,21/04/2016,1,7.2,0,0,0,0,0,1422
2791,Les ténèbres révélées de Silent Hill révélation 3D,2933,3,3,1,63,26/10/2012,1,6.350375411,53000,1,0,0,0,17529157
2792,Silent House,2124,3,1,1,86,09/03/2012,1,5.3,75100,1,21700,1,518,12754783
2793,Silent Light,1,6,1,1,136,07/01/2009,70,7.3,0,0,0,0,452,60200
2794,Silent Night,11,5,2,1,94,30/11/2012,1,5.2,0,0,0,0,1243,14567
2795,Silicon Cowboys,12,1,3,0,77,16/09/2016,1,6.7,0,0,0,0,453,8239
2796,Silk,122,5,1,1,107,14/09/2007,1,5.9,0,0,0,0,1090,1103075
2797,Silver Circle,1,1,7,1,90,22/03/2013,1,6.6,0,0,0,0,379,4080
2798,Silver Linings Playbook,2809,1,2,1,122,16/11/2012,1,7.8,122150,1,65200,1,981,132092958
2799,Simon Killer,5,1,1,0,101,05/04/2013,1,6.3,0,0,0,0,536,27740
2800,Simple Creature,3,1,14,1,92,05/08/2017,1,4,0,0,0,0,1407,23918
2801,A Simple Life,13,6,1,0,118,13/04/2012,12,7.6,0,0,0,0,825,191826
2802,The Simpsons Movie,3926,1,7,1,87,27/07/2007,1,7.4,0,0,174600,1,1055,183135014
2803,Sin Nombre,87,6,9,1,96,20/03/2009,4,7.6,0,0,4600,1,637,2536665
2804,Sinbad: The Fifth Voyage,27,1,4,1,89,07/02/2014,1,6.1,73100,1,0,0,100,159862
2805,Sing,4029,6,7,1,108,21/12/2016,1,7.1,70100,1,107700,1,1008,270329045
2806,Sing Street,525,6,2,1,106,15/04/2016,1,8,0,0,0,0,1431,3237118
2807,Sing Your Song,4,1,3,0,103,13/01/2012,1,7.5,0,0,0,0,100,47718
2808,Singh Is Kinng,112,6,4,1,135,07/08/2008,3,5.8,0,0,0,0,361,2159376
2809,Singh Saab the Great,54,4,4,0,134,22/11/2013,3,5.9,0,0,0,0,947,225668
2810,Singham,50,4,4,1,143,22/07/2011,3,6.7,0,0,0,0,972,350864
2811,Singham Returns,127,4,4,1,142,15/08/2014,3,5.7,0,0,0,0,566,1232018
2812,A Single Man,354,1,1,1,99,11/12/2009,1,7.6,45100,1,9900,1,1276,9176000
2813,A Single Shot,10,2,5,1,116,20/09/2013,1,5.8,31900,1,0,0,1226,18642
2815,Sinister,2542,1,8,1,110,12/10/2012,1,6.8,17700,1,93100,1,940,48086903
2816,Sinister 2,2799,1,8,1,97,21/08/2015,1,5.3,0,0,0,0,866,27740955
2818,The Sisterhood of Night,10,1,1,1,104,10/04/2015,1,6.3,0,0,0,0,701,6870
2819,The Sisterhood of the Traveling Pants 2,2714,1,2,1,119,06/08/2008,1,6.2,41000,1,0,0,1258,44089964
2820,Sisters,2978,1,2,1,118,18/12/2015,1,6,58300,1,76000,1,1146,87044645
2821,The Sitter,2752,1,2,1,81,09/12/2011,1,5.7,72050,1,12700,1,646,30441326
2822,Six Dance Lessons in Six Weeks,13,6,2,1,107,12/12/2014,1,6.5,17100,1,0,0,363,106323
2824,The Amazing Catfish,3,6,2,0,89,13/06/2014,4,7,0,0,0,0,421,11342
2825,The Amazing Spider-Man,4318,1,4,1,136,03/07/2012,1,7,54100,1,104500,1,1111,262030663
2826,The Amazing Spider-Man 2,4324,1,4,1,142,02/05/2014,1,6.7,68933.33333,1,104500,1,1514,202853933
2827,The Amazing Truth About Queen Raquela,2,6,6,1,80,26/09/2008,69,6.1,0,0,0,0,0,5597
2828,The Ambassador,8,6,3,0,93,29/08/2012,16,7.3,0,0,0,0,630,28102
2829,Amelia,1070,1,9,1,111,23/10/2009,1,5.8,37500,1,8400,1,727,14245415
2830,Amelia 2.0,1,1,1,0,89,04/08/2017,1,5.1,0,0,0,0,272,10233
2831,America Betrayed,1,1,3,1,95,27/03/2009,1,7.6,0,0,0,0,0,1311
2832,America the Beautiful,5,1,3,1,105,09/05/2008,1,6.8,0,0,0,0,100,76173
2833,America the Beautiful 2: The Thin Commandments,3,1,3,1,100,14/10/2011,1,6.7,0,0,0,0,0,12366
2834,The American,2833,1,5,1,105,01/09/2010,1,6.3,61100,1,17900,1,1420,35606376
2835,An American Affair,2,1,1,1,93,27/02/2009,1,6.2,0,0,0,0,354,28044
2836,American Animal,1,1,2,1,95,18/05/2012,1,4.3,0,0,0,0,528,5928
2837,American Assassin,3154,1,4,1,112,15/09/2017,1,6.5,0,0,8000,1,429,36249674
2838,An American Carol,1639,1,2,1,83,03/10/2008,1,4.3,0,0,57200,1,546,7013191
2840,American Gangster,3110,1,6,1,157,02/11/2007,1,7.8,55633.33333,1,69000,1,1273,130164645
2841,American Grindhouse,2,1,3,0,80,18/06/2010,1,7.1,0,0,0,0,100,5529
2842,American Honey,135,2,9,1,163,30/09/2016,1,7,101400,1,0,0,726,663246
2843,American Hustle,2629,1,5,1,138,13/12/2013,1,7.3,83066.66667,1,65200,1,901,150117807
2844,American Made,3098,1,4,1,115,29/09/2017,1,7.3,96800,1,63600,1,878,50302895
2845,American Made Movie,6,1,3,1,82,30/08/2013,1,7.2,0,0,0,0,267,45175
2846,American Meat,1,1,3,0,84,12/04/2013,1,8,0,0,0,0,0,10650
2847,American Mustang,3,1,3,1,72,17/01/2014,1,7.5,0,0,0,0,189,48700
2848,American Pastoral,70,6,5,1,108,21/10/2016,1,6.1,47900,1,544,1,642,544098
2849,American Promise,8,1,3,1,135,18/10/2013,1,7,0,0,0,0,551,146702
2850,American Reunion,3203,1,2,1,113,06/04/2012,1,6.7,34400,1,47600,1,775,57011521
2851,American Satan,55,1,1,1,0,13/10/2017,1,6.6,30500,1,0,0,1143,237708
2852,American Sniper,3885,1,4,1,133,25/12/2014,1,7.3,78000,1,53400,1,710,350126372
2853,American Swing,2,1,3,0,81,27/03/2009,1,6.2,0,0,0,0,323,30156
2854,American Teacher,2,1,3,1,81,30/09/2011,1,6.9,77100,1,0,0,763,33144
2855,American Teen,109,1,3,1,95,25/07/2008,1,6.5,0,0,5100,1,697,942441
2856,American Ultra,2778,1,4,1,96,21/08/2015,1,6.1,55733.33333,1,34600,1,600,14440985
2857,American Violet,61,1,1,1,103,17/04/2009,1,7,0,0,0,0,483,554434
2858,American Zombie,1,1,2,0,90,28/03/2008,1,5.1,0,0,0,0,176,3126
2859,American: The Bill Hicks Story,11,2,3,0,102,08/04/2011,1,7.8,0,0,0,0,297,92234
2860,Americanizing Shelley,5,1,2,1,90,26/04/2007,1,5.1,0,0,0,0,0,128024
2861,Americons,14,1,4,1,88,23/01/2015,1,6.1,0,0,0,0,711,28782
2862,AmeriGeddon,30,1,4,1,90,13/05/2016,1,5.8,0,0,0,0,371,316554
2863,Amexicano,1,1,1,1,84,19/09/2008,1,7,0,0,0,0,0,8655
2864,Amigo,10,1,1,1,124,19/08/2011,1,5.8,0,0,0,0,1314,184705
2865,Amira & Sam,10,1,2,0,90,30/01/2015,1,6.2,0,0,0,0,358,31849
2866,Amityville: The Awakening,10,1,8,1,85,28/10/2017,1,5.1,39400,1,0,0,1393,742
2867,Amnesia,2,6,1,1,96,21/07/2017,2,6.3,0,0,15200,1,910,8700
2868,Among the Believers,1,6,3,1,84,30/09/2016,1,7.6,0,0,0,0,0,4189
2869,Amour,333,6,1,1,127,19/12/2012,2,7.9,0,0,1900,1,1133,6739492
2870,Amour fou,3,6,2,0,96,18/03/2015,8,6.3,0,0,0,0,626,13702
2871,Amreeka,40,1,1,1,96,04/09/2009,1,7.1,0,0,0,0,869,627436
2872,Amy,435,2,3,1,128,03/07/2015,1,7.8,0,0,0,0,1657,8413144
2873,Tchoupitoulas,6,1,3,0,80,07/12/2012,1,6.5,0,0,0,0,383,19375
2874,Te Ata,43,1,1,1,105,29/09/2017,1,7.5,0,0,0,0,406,73236
2875,Te3n,104,4,1,1,136,10/06/2016,3,7.3,0,0,0,0,396,331507
2876,The Teacher,5,6,2,0,102,30/08/2017,66,7.3,0,0,0,0,1065,62176
2877,A Teacher,7,1,1,0,75,06/09/2013,1,4.8,0,0,0,0,1082,8348
2878,Ted,3303,1,2,1,106,29/06/2012,1,7,81266.66667,1,114500,1,966,218815487
2879,Ted 2,3448,1,2,1,115,26/06/2015,1,6.3,74066.66667,1,114500,1,899,81476385
2880,Teenage,4,1,3,0,78,14/03/2014,1,6.5,54350,1,0,0,2053,40169
2881,Teenage Mutant Ninja Turtles: Out of the Shadows,4071,1,4,1,112,03/06/2016,1,6,68200,1,60500,1,814,82051601
2882,Tees Maar Khan,108,4,2,1,135,22/12/2010,3,2.5,0,0,0,0,1940,1076443
2883,Teeth,16,1,2,1,94,18/01/2008,1,5.4,0,0,0,0,1306,347578
2884,The Tempest,21,1,2,1,110,10/12/2010,1,5.4,44500,1,13100,1,1229,277943
2885,The Temptation of St. Tony,1,6,1,1,114,17/09/2010,56,7.2,0,0,0,0,0,1963
2886,The Ten,47,1,2,1,96,03/08/2007,1,5,45666.66667,1,21500,1,1842,769726
2887,Tennessee,15,1,9,1,99,05/06/2009,1,5.5,0,0,0,0,1268,16100
2888,Tera Mera Ki Rishta,17,4,1,1,166,10/04/2009,31,7.2,0,0,0,0,100,271942
2890,Tere Naal Love Ho Gaya,49,4,2,0,130,24/02/2012,3,5.8,0,0,0,0,1261,177743
2891,Teri Meri Kahaani,94,4,2,0,117,22/06/2012,3,4.8,0,0,0,0,884,781196
2892,Term Life,50,1,5,1,93,29/04/2016,1,5.5,59033.33333,1,0,0,230,21256
2893,Terminator Salvation,3602,1,4,1,115,21/05/2009,1,6.6,74300,1,80100,1,1345,125322469
2894,The Making of 'Terminator: Genisys',3783,1,3,1,0,01/07/2015,1,6.350375411,0,0,0,0,0,89760956
2895,Terms and Conditions May Apply,6,1,3,0,79,12/07/2013,1,7.4,0,0,0,0,798,55824
2896,Terraferma,682,6,1,1,88,24/07/2013,15,6.8,0,0,0,0,442,19996
2897,Terri,36,1,2,1,105,01/07/2011,1,6.5,53500,1,378,1,895,655802
2898,Terribly Happy,9,6,1,0,99,05/02/2010,16,6.9,0,0,0,0,539,170943
2899,Terror's Advocate,4,3,3,0,135,12/10/2007,2,7.2,0,0,15200,1,0,47724
2900,Test,6,1,1,1,89,06/06/2014,1,6.2,0,0,0,0,2239,18823
2901,Testament of Youth,104,2,6,1,129,05/06/2015,1,7.3,55900,1,0,0,1202,1822250
2902,Tetro,16,1,1,1,127,11/06/2009,1,6.9,635,1,0,0,1123,518522
2903,Tevar,127,4,4,1,157,09/01/2015,3,4.1,0,0,0,0,755,236002
2904,Texas Chainsaw 3D,2659,1,8,1,92,04/01/2013,1,4.8,0,0,30800,1,561,34341945
2905,Texas Killing Fields,10,1,5,1,105,14/10/2011,1,5.7,56833.33333,1,0,0,808,45469
2906,Teza,1,6,1,0,140,18/09/2009,33,7.1,0,0,0,0,0,30070
2907,Tezz,97,2,5,0,121,27/04/2012,3,3.9,0,0,0,0,1099,229931
2908,CSNY/Déjà Vu,24,1,3,1,96,25/07/2008,1,7.2,0,0,0,0,0,65025
2909,Cthulhu,3,1,1,1,100,22/08/2008,1,4.7,0,0,0,0,746,15513
2910,Cuban Fury,79,2,2,1,98,11/04/2014,1,6.2,0,0,0,0,1268,92384
2911,Cupcakes,3,6,2,0,92,27/03/2015,9,6,0,0,0,0,1045,9129
2912,A Cure for Wellness,2704,1,1,1,146,17/02/2017,1,6.4,34500,1,152900,1,646,8106986
2913,The Curious Case of Benjamin Button,2988,1,1,1,166,25/12/2008,1,7.8,66350,1,86500,1,742,127509326
2914,The Cut,5,6,1,1,138,18/09/2015,42,6.3,0,0,0,0,1493,28066
2915,Cut Snake,3,6,10,1,94,07/10/2015,1,5.8,45100,1,0,0,788,1625
2916,Cutie and the Boxer,16,1,3,1,82,16/08/2013,1,7.2,0,0,0,0,992,200036
2917,Cyrus,454,1,2,1,91,18/06/2010,1,6.3,63300,1,2400,1,1226,7468936
2918,Hubble 3D: Deep Space,151,6,11,1,0,19/03/2010,1,6.350375411,0,0,0,0,0,51902525
2919,"Hugh Hefner: Playboy, Activist and Rebel",4,5,3,1,124,30/07/2010,1,7,0,0,0,0,0,10000
2920,Hugo,2608,1,9,1,126,23/11/2011,1,7.5,75950,1,42800,1,636,73864507
2921,Human Capital,11,6,1,0,111,09/01/2015,15,7.3,0,0,0,0,633,158549
2922,The Human Centipede (First Sequence),19,6,8,1,92,30/04/2010,1,4.4,0,0,0,0,297,181467
2923,The Human Experience,5,1,3,1,90,09/04/2010,4,7.2,0,0,0,0,470,52296
2924,Human Flow,36,6,3,1,140,13/10/2017,1,6.1,0,0,0,0,923,383175
2925,The Human Resources Manager,9,6,2,0,103,04/03/2011,9,6.6,0,0,0,0,498,64014
2926,The Human Scale,3,6,3,1,83,18/10/2013,1,7.3,0,0,0,0,725,6878
2927,Humble Pie,2,2,2,1,0,06/11/2009,1,6.350375411,0,0,0,0,284,3359
2928,Humboldt County,9,1,2,1,97,26/09/2008,1,6.4,0,0,0,0,1009,82357
2929,Humpday,27,1,2,1,94,10/07/2009,1,6.1,23000,1,631,1,745,407377
2930,Humpty Sharma Ki Dulhania,101,4,2,0,133,11/07/2014,3,6,0,0,0,0,1142,380011
2931,The Hundred-Foot Journey,2167,1,2,1,122,08/08/2014,1,7.3,33600,1,0,0,496,54240821
2932,The Hunger Games,4137,1,9,1,142,23/03/2012,1,7.2,101600,1,147400,1,872,408010692
2933,The Hunger Games: Catching Fire,4163,1,4,1,146,22/11/2013,1,7.6,146900,1,239100,1,1157,424668047
2934,The Hunger Games: Mockingjay - Part 1,4151,1,4,1,123,21/11/2014,1,6.7,139000,1,239100,1,0,337135885
2935,The Hunger Games: Mockingjay - Part 2,4175,1,4,1,137,20/11/2015,1,6.6,139000,1,239100,1,0,281723902
2936,Hungry Hearts,6,6,1,0,109,05/06/2015,1,6.4,0,0,0,0,1243,6921
2937,Hunky Dory,11,2,2,0,110,22/03/2013,1,6.1,0,0,0,0,466,20296
2938,The Hunt,47,6,1,1,115,12/07/2013,16,8.3,78100,1,0,0,1534,613308
2939,Hunt for the Wilderpeople,200,6,9,1,101,24/06/2016,1,7.9,0,0,80300,1,1141,5205468
2940,Hunter Gatherer,21,1,1,0,90,18/11/2016,1,6.3,0,0,0,0,541,20641
2941,The Hunting Ground,25,1,3,1,103,27/02/2015,1,7.4,0,0,166,1,541,405917
2942,The Hunting Party,329,1,9,1,101,07/09/2007,1,6.9,36600,1,0,0,575,969869
2943,The Huntsman: Winter's War,3802,1,4,1,114,22/04/2016,1,6.1,78800,1,0,0,1406,48390190
2944,The Hurt Locker,535,1,1,1,131,26/06/2009,1,7.6,85550,1,25300,1,762,17017811
2945,Husbands in Goa,7,4,2,0,140,21/09/2012,36,3.6,0,0,0,0,100,10135
2947,Tickled,53,6,3,1,92,17/06/2016,1,7.6,0,0,0,0,1190,613956
2948,Tickling Giants,17,1,3,1,111,17/03/2017,1,8.4,0,0,0,0,386,51499
2949,Tiger Eyes,17,1,1,1,92,07/06/2013,1,6.4,0,0,0,0,969,27160
2950,The Tiger Hunter,42,1,2,1,94,22/09/2017,1,5.4,34800,1,0,0,637,62398
2951,Tikkun,2,6,1,0,119,10/06/2016,9,6.5,0,0,0,0,460,13671
2952,Til Death Do Us Part,562,6,1,1,100,29/09/2017,5,6.4,0,0,0,0,477,3450032
