,Title,Theaters,Country,Genre,Rated,Runtime,Open,Director,Language,imdbRating,Total Gross,last year_totalgross,genre_gross,count_num,googletrends,Actorinfluenceave,Total Gross(Million),Movie involved,Average Gross for each movie
895,Whip It,1738,USA,Drama,Rated,111,2009-10-02,Drew Barrymore,English,6.9,13043363.0,9750709587.0,1089198448.0,37,674.0,0.0,13000.0,1.0,13000.0
896,Whiskey Tango Foxtrot,2413,USA,Biography,Rated,112,2016-03-04,Glenn Ficarra,English,6.6,23083334.0,11149116327.0,,42,568.0,83666.66666666669,163300.0,4.0,40800.0
897,"Crazy, Stupid, Love.",3020,USA,Comedy,Rated,118,2011-07-29,Glenn Ficarra,English,7.4,84351197.0,10589599184.0,1376087969.0,36,354.0,54766.66666666666,163300.0,4.0,40800.0
898,White Bird in a Blizzard,14,France,Drama,Rated,91,2014-10-24,Gregg Araki,English,6.4,33821.0,10893180888.0,1338281892.0,56,1181.0,60400.0,2000.0,7.0,292.0
899,Smiley Face,1,USA,Comedy,Rated,85,2007-11-16,Gregg Araki,English,5.8,9397.0,9190502983.0,1955138318.0,27,744.0,68900.0,2000.0,7.0,292.0
900,White Irish Drinkers,5,USA,Drama,Rated,109,2011-03-25,John Gray,English,6.8,31056.0,10589599184.0,1687447132.0,30,1012.0,0.0,24100.0,3.0,8000.0
901,Locke,121,UK,Drama,Rated,85,2014-04-25,Steven Knight,English,7.1,1375769.0,10893180888.0,1338281892.0,33,998.0,77000.0,1400.0,2.0,706.0
902,London Boulevard,2,USA,Crime,Rated,103,2011-11-11,William Monahan,English,6.2,16075.0,10589599184.0,,28,1347.0,50600.0,24.3,2.0,12.2
903,Mojave,26,USA,Thriller,Rated,93,2016-01-22,William Monahan,English,5.2,8253.0,11149116327.0,,26,1228.0,46000.0,24.3,2.0,12.2
904,The Lone Ranger,3904,USA,Action,Rated,150,2013-07-03,Gore Verbinski,English,6.5,89302115.0,11041914748.0,2219810902.0,32,1101.0,64300.0,1529400.0,10.0,152900.0
905,A Cure for Wellness,2704,USA,Drama,Rated,146,2017-02-17,Gore Verbinski,English,6.4,8106986.0,11216236720.0,1339173437.0,30,646.0,34500.0,1529400.0,10.0,152900.0
906,Pirates of the Caribbean: At World's End,4362,USA,Action,Rated,169,2007-05-25,Gore Verbinski,English,7.1,309420425.0,9190502983.0,1007869230.0,13,1464.0,100033.33333333331,1529400.0,10.0,152900.0
907,Look,3,USA,Comedy,Rated,102,2007-12-14,Adam Rifkin,English,6.7,16136.0,9190502983.0,1955138318.0,20,1190.0,0.0,12200.0,5.0,2400.0
908,The Lookout,955,USA,Crime,Rated,99,2007-03-30,Scott Frank,English,7.1,4600585.0,9190502983.0,,14,527.0,34950.0,30900.0,2.0,15500.0
909,Lost River,3,USA,Drama,Rated,95,2015-04-10,Ryan Gosling,English,5.8,45431.0,10354970864.0,1679582816.0,45,441.0,20800.0,45.4,1.0,45.4
910,Lottery Ticket,1974,USA,Comedy,Rated,99,2010-08-20,Erik White,English,4.9,24719879.0,10639535233.0,1435263724.0,26,884.0,37300.0,24700.0,1.0,24700.0
911,Love & Friendship,826,Ireland,Comedy,Rated,90,2016-05-13,Whit Stillman,English,6.5,14016568.0,11149116327.0,1321791183.0,32,688.0,41800.0,28300.0,6.0,4700.0
912,Love in the Time of Cholera,852,USA,Drama,Rated,139,2007-11-16,Mike Newell,English,6.4,4607608.0,9190502983.0,1566075796.0,27,1561.0,42200.0,581800.0,14.0,41600.0
913,Prince of Persia: The Sands of Time,3646,USA,Action,Rated,116,2010-05-28,Mike Newell,English,6.6,90759676.0,10639535233.0,2041030428.0,29,1172.0,38033.333333333336,581800.0,14.0,41600.0
914,Silent House,2124,France,Drama,Rated,86,2012-03-09,Chris Kentis,English,5.3,12754783.0,10187347362.0,1490190858.0,49,518.0,75100.0,43400.0,2.0,21700.0
915,The Simpsons Movie,3926,USA,Animation,Rated,87,2007-07-27,David Silverman,English,7.4,183135014.0,9190502983.0,,11,1055.0,0.0,523900.0,3.0,174600.0
916,Sin Nombre,87,Mexico,Adventure,Rated,96,2009-03-20,Cary Fukunaga,Spanish,7.6,2536665.0,9750709587.0,2689254029.0,27,637.0,0.0,13900.0,3.0,4600.0
917,Beasts of No Nation,31,USA,Drama,Unrated,137,2015-10-16,Cary Fukunaga,English,7.8,90777.0,10354970864.0,1679582816.0,53,388.0,0.0,13900.0,3.0,4600.0
918,Sing,4029,Japan,Animation,Rated,108,2016-12-21,Garth Jennings,English,7.1,270329045.0,11149116327.0,,26,1008.0,70100.0,323200.0,3.0,107700.0
919,Son of Rambow,155,UK,Action,Rated,96,2008-05-02,Garth Jennings,English,7.0,1785505.0,9767268194.0,1481747614.0,23,1127.0,0.0,323200.0,3.0,107700.0
920,Sisters,2978,USA,Comedy,Rated,118,2015-12-18,Jason Moore,English,6.0,87044645.0,10354970864.0,1272411206.0,34,1146.0,58300.0,152000.0,2.0,76000.0
921,Pitch Perfect,2787,USA,Comedy,Rated,112,2012-09-28,Jason Moore,English,7.2,65001093.0,10187347362.0,1490816438.0,43,1025.0,43900.0,152000.0,2.0,76000.0
922,The Sitter,2752,USA,Comedy,Rated,81,2011-12-09,David Gordon Green,English,5.7,30441326.0,10589599184.0,1376087969.0,25,646.0,72050.0,152700.0,12.0,12700.0
923,Prince Avalanche,23,USA,Comedy,Rated,94,2013-08-09,David Gordon Green,English,6.4,205139.0,11041914748.0,1050654625.0,44,638.0,55400.0,152700.0,12.0,12700.0
924,Pineapple Express,3072,USA,Action,Rated,111,2008-08-06,David Gordon Green,English,7.0,87341380.0,9767268194.0,1481747614.0,34,1480.0,62833.33333333334,152700.0,12.0,12700.0
925,Snow Angels,47,USA,Drama,Rated,107,2008-03-07,David Gordon Green,English,6.9,402858.0,9767268194.0,1293680617.0,32,554.0,36400.0,152700.0,12.0,12700.0
926,Amelia,1070,USA,Adventure,Rated,111,2009-10-23,Mira Nair,English,5.8,14245415.0,9750709587.0,2689254029.0,37,727.0,37500.0,83600.0,10.0,8400.0
927,The Reluctant Fundamentalist,58,USA,Drama,Rated,130,2013-04-26,Mira Nair,English,6.9,552959.0,11041914748.0,1670662348.0,37,933.0,32800.0,83600.0,10.0,8400.0
928,An American Carol,1639,USA,Comedy,Rated,83,2008-10-03,David Zucker,English,4.3,7013191.0,9767268194.0,1427703732.0,37,546.0,0.0,571500.0,10.0,57200.0
929,American Made,3098,USA,Action,Rated,115,2017-09-29,Doug Liman,English,7.3,50302895.0,11216236720.0,2297451379.0,47,878.0,96800.0,572600.0,9.0,63600.0
930,Jumper,3430,USA,Action,Rated,88,2008-02-14,Doug Liman,English,6.1,80172128.0,9767268194.0,1481747614.0,31,1025.0,45900.0,572600.0,9.0,63600.0
931,American Pastoral,70,Hong Kong,Crime,Rated,108,2016-10-21,Ewan McGregor,English,6.1,544098.0,11149116327.0,,46,642.0,47900.0,544.0,1.0,544.0
932,American Reunion,3203,USA,Comedy,Rated,113,2012-04-06,Jon Hurwitz,English,6.7,57011521.0,10187347362.0,1490816438.0,36,775.0,34400.0,95100.0,2.0,47600.0
933,American Teen,109,USA,Documentary,Rated,95,2008-07-25,Nanette Burstein,English,6.5,942441.0,9767268194.0,70723219.0,24,697.0,0.0,20200.0,4.0,5100.0
934,Going the Distance,3030,USA,Comedy,Rated,102,2010-09-03,Nanette Burstein,English,6.3,17804299.0,10639535233.0,1435263724.0,36,999.0,56366.66666666666,20200.0,4.0,5100.0
935,American Ultra,2778,USA,Action,Rated,96,2015-08-21,Nima Nourizadeh,English,6.1,14440985.0,10354970864.0,2268082751.0,34,600.0,55733.33333333334,69200.0,2.0,34600.0
936,Project X,3055,USA,Comedy,Rated,88,2012-03-02,Nima Nourizadeh,English,6.7,54731865.0,10187347362.0,1490816438.0,49,669.0,51200.0,69200.0,2.0,34600.0
937,Amnesia,2,Switzerland,Drama,Rated,96,2017-07-21,Barbet Schroeder,French,6.3,8700.0,11216236720.0,1339173437.0,28,910.0,0.0,136700.0,9.0,15200.0
938,Terror's Advocate,4,France,Documentary,Unrated,135,2007-10-12,Barbet Schroeder,French,7.2,47724.0,9190502983.0,102279769.0,31,0.0,0.0,136700.0,9.0,15200.0
939,Teenage Mutant Ninja Turtles: Out of the Shadows,4071,USA,Action,Rated,112,2016-06-03,Dave Green,English,6.0,82051601.0,11149116327.0,2953177273.0,42,814.0,68200.0,121000.0,2.0,60500.0
940,The Tempest,21,USA,Comedy,Rated,110,2010-12-10,Julie Taymor,English,5.4,277943.0,10639535233.0,1435263724.0,19,1229.0,44500.0,52500.0,4.0,13100.0
941,Terri,36,USA,Comedy,Rated,105,2011-07-01,Azazel Jacobs,English,6.5,655802.0,10589599184.0,1376087969.0,36,895.0,53500.0,756.0,2.0,378.0
942,Momma's Man,9,USA,Comedy,Rated,94,2008-08-22,Azazel Jacobs,English,6.1,100435.0,9767268194.0,1427703732.0,34,,0.0,756.0,2.0,378.0
943,Texas Chainsaw 3D,2659,USA,Horror,Rated,92,2013-01-04,John Luessenhop,English,4.8,34341945.0,11041914748.0,308863451.0,13,561.0,0.0,92500.0,3.0,30800.0
944,The Curious Case of Benjamin Button,2988,USA,Drama,Rated,166,2008-12-25,David Fincher,English,7.8,127509326.0,9767268194.0,1293680617.0,28,742.0,66350.0,865200.0,10.0,86500.0
945,Gone Girl,3284,USA,Crime,Rated,149,2014-10-03,David Fincher,English,8.1,167767189.0,10893180888.0,,56,518.0,51800.0,865200.0,10.0,86500.0
946,The Social Network,2921,USA,Biography,Rated,120,2010-10-01,David Fincher,English,7.7,96962694.0,10639535233.0,,34,897.0,35450.0,865200.0,10.0,86500.0
947,Cyrus,454,USA,Comedy,Rated,91,2010-06-18,Jay Duplass,English,6.3,7468936.0,10639535233.0,1435263724.0,29,1226.0,63300.0,12100.0,5.0,2400.0
948,"Jeff, Who Lives at Home",513,USA,Comedy,Rated,83,2012-03-16,Jay Duplass,English,6.5,4269426.0,10187347362.0,1490816438.0,49,453.0,59333.33333333334,12100.0,5.0,2400.0
949,The Do-Deca-Pentathlon,8,USA,Comedy,Rated,76,2012-07-06,Jay Duplass,English,6.0,10000.0,10187347362.0,1490816438.0,23,384.0,0.0,12100.0,5.0,2400.0
950,Humpday,27,USA,Comedy,Rated,94,2009-07-10,Lynn Shelton,English,6.1,407377.0,9750709587.0,2099450726.0,26,745.0,23000.0,3200.0,5.0,631.0
951,The Hunger Games: Catching Fire,4163,USA,Action,Rated,146,2013-11-22,Francis Lawrence,English,7.6,424668047.0,11041914748.0,2219810902.0,42,1157.0,146900.0,1434600.0,6.0,239100.0
952,The Hunger Games: Mockingjay - Part 1,4151,USA,Action,Rated,123,2014-11-21,Francis Lawrence,English,6.7,337135885.0,10893180888.0,2225063194.0,25,0.0,139000.0,1434600.0,6.0,239100.0
953,The Hunger Games: Mockingjay - Part 2,4175,USA,Action,Rated,137,2015-11-20,Francis Lawrence,English,6.6,281723902.0,10354970864.0,2268082751.0,38,0.0,139000.0,1434600.0,6.0,239100.0
954,The Time Traveler's Wife,2988,USA,Drama,Rated,107,2009-08-14,Robert Schwentke,English,7.1,63414846.0,9750709587.0,1089198448.0,24,541.0,0.0,473500.0,6.0,78900.0
955,RED,3349,USA,Action,Rated,111,2010-10-15,Robert Schwentke,English,7.1,90380162.0,10639535233.0,2041030428.0,34,834.0,53200.0,473500.0,6.0,78900.0
956,Tinker Tailor Soldier Spy,886,France,Drama,Rated,122,2011-12-09,Tomas Alfredson,English,7.1,24149393.0,10589599184.0,1687447132.0,25,836.0,34200.0,32900.0,3.0,11000.0
957,Premium Rush,2255,USA,Action,Rated,91,2012-08-24,David Koepp,English,6.5,20275446.0,10187347362.0,2117507233.0,46,467.0,46400.0,114100.0,6.0,19000.0
958,Mortdecai,2648,UK,Action,Rated,107,2015-01-23,David Koepp,English,5.5,7696134.0,10354970864.0,2268082751.0,33,560.0,70166.66666666669,114100.0,6.0,19000.0
959,Pretty Ugly People,3,USA,Comedy,Rated,99,2009-09-18,Tate Taylor,English,5.0,6537.0,9750709587.0,2099450726.0,32,267.0,85500.0,275800.0,4.0,69000.0
960,Get on Up,2469,UK,Biography,Rated,139,2014-08-01,Tate Taylor,English,6.9,30703100.0,10893180888.0,,38,574.0,114000.0,275800.0,4.0,69000.0
961,The Help,3014,USA,Drama,Rated,146,2011-08-10,Tate Taylor,English,8.1,169708112.0,10589599184.0,1687447132.0,38,1195.0,93100.0,275800.0,4.0,69000.0
962,Project Almanac,2900,USA,Sci-Fi,Rated,106,2015-01-30,Dean Israelite,English,6.4,22348241.0,10354970864.0,,33,498.0,0.0,107700.0,2.0,53900.0
963,Prom,2730,USA,Comedy,Rated,104,2011-04-29,Joe Nussbaum,English,5.4,10130219.0,10589599184.0,1376087969.0,40,955.0,3400.0,31500.0,3.0,10500.0
964,The Promotion,81,USA,Comedy,Rated,86,2008-06-06,Steve Conrad,English,5.7,408709.0,9767268194.0,1427703732.0,29,1286.0,0.0,409.0,1.0,409.0
965,The Age of Shadows,33,South Korea,Action,Unrated,140,2016-09-23,Jee-woon Kim,Korean,7.2,541719.0,11149116327.0,2953177273.0,54,598.0,1800.0,12900.0,5.0,2600.0
966,The Good the Bad the Weird,15,South Korea,Action,Rated,130,2010-04-23,Jee-woon Kim,Korean,7.3,128486.0,10639535233.0,2041030428.0,30,1008.0,1800.0,12900.0,5.0,2600.0
967,The Pink Panther 2,3245,USA,Adventure,Rated,92,2009-02-06,Harald Zwart,English,5.6,35922978.0,9750709587.0,2689254029.0,18,534.0,48300.0,297900.0,5.0,59600.0
968,The Mortal Instruments: City of Bones,3118,USA,Action,Rated,130,2013-08-21,Harald Zwart,English,5.9,31165421.0,11041914748.0,2219810902.0,44,1406.0,45900.0,297900.0,5.0,59600.0
969,The Pirates! Band of Misfits,3358,UK,Animation,Rated,88,2012-04-27,Peter Lord,English,6.7,31051126.0,10187347362.0,,36,,62633.33333333334,137900.0,2.0,68900.0
970,Pitch Perfect 2,3660,USA,Comedy,Rated,115,2015-05-15,Elizabeth Banks,English,6.4,184296230.0,10354970864.0,1272411206.0,45,752.0,50200.0,184300.0,1.0,184300.0
971,Movie 43,2023,USA,Comedy,Rated,94,2013-01-25,Elizabeth Banks,English,4.3,8840453.0,11041914748.0,1050654625.0,13,860.0,43766.66666666666,184300.0,1.0,184300.0
972,Glen Campbell: I'll Be Me,18,USA,Documentary,Rated,116,2014-10-24,James Keach,English,8.0,365422.0,10893180888.0,49307450.0,56,,0.0,581.0,4.0,145.0
973,A Glimpse Inside the Mind of Charles Swan III,18,USA,Comedy,Rated,86,2013-02-08,Roman Coppola,English,4.8,45350.0,11041914748.0,1050654625.0,24,1134.0,29200.0,460.0,2.0,230.0
974,God's Pocket,80,USA,Crime,Rated,88,2014-05-09,John Slattery,English,6.1,169976.0,10893180888.0,,41,1254.0,61600.0,170.0,1.0,170.0
975,Gold,2166,USA,Adventure,Rated,120,2017-01-27,Stephen Gaghan,English,6.7,7227038.0,11216236720.0,4686116125.0,33,1081.0,97700.0,68800.0,3.0,22900.0
976,Gone,2186,USA,Drama,Rated,94,2012-02-24,Heitor Dhalia,English,5.9,11682205.0,10187347362.0,1490190858.0,29,948.0,40000.0,11700.0,1.0,11700.0
977,A Good Day to Die Hard,3555,USA,Action,Rated,98,2013-02-14,John Moore,English,5.3,67349198.0,11041914748.0,2219810902.0,24,810.0,71300.0,242500.0,5.0,48500.0
978,The Good Lie,461,Kenya,Drama,Rated,110,2014-10-03,Philippe Falardeau,English,7.4,2722209.0,10893180888.0,1338281892.0,56,691.0,48500.0,4700.0,2.0,2400.0
979,Goon,242,USA,Comedy,Rated,92,2012-02-24,Michael Dowse,English,6.8,4168528.0,10187347362.0,1490816438.0,29,722.0,59700.0,10500.0,3.0,3500.0
980,Beasts of the Southern Wild,318,USA,Adventure,Rated,93,2012-06-27,Benh Zeitlin,English,7.3,12795746.0,10187347362.0,2824412451.0,29,1041.0,0.0,12800.0,1.0,12800.0
981,The Beaver,168,USA,Drama,Rated,91,2011-05-06,Jodie Foster,English,6.7,970816.0,10589599184.0,1687447132.0,28,685.0,51350.0,84500.0,4.0,21100.0
982,Money Monster,3104,USA,Crime,Rated,98,2016-05-13,Jodie Foster,English,6.5,41012075.0,11149116327.0,,32,363.0,62900.0,84500.0,4.0,21100.0
983,Bee Movie,3984,USA,Animation,Rated,91,2007-11-02,Simon J. Smith,English,6.1,126631277.0,9190502983.0,,27,638.0,39800.0,210000.0,2.0,105000.0
984,Before We Go,21,USA,Comedy,Rated,95,2015-09-04,Chris Evans,English,6.9,37151.0,10354970864.0,1272411206.0,47,1409.0,70600.0,37.2,1.0,37.2
985,The Best of Me,2936,USA,Drama,Rated,118,2014-10-17,Michael Hoffman,English,6.7,26766213.0,10893180888.0,1338281892.0,56,910.0,43266.66666666666,151100.0,10.0,15100.0
986,Beverly Hills Chihuahua,3239,USA,Adventure,Rated,91,2008-10-03,Raja Gosnell,English,3.7,94514402.0,9767268194.0,2920391521.0,37,987.0,34300.0,803000.0,9.0,89200.0
987,The Smurfs,3427,USA,Animation,Rated,103,2011-07-29,Raja Gosnell,English,5.5,142614158.0,10589599184.0,,36,1073.0,58000.0,803000.0,9.0,89200.0
988,The Smurfs 2,3867,USA,Animation,Rated,105,2013-07-31,Raja Gosnell,English,5.4,71017784.0,11041914748.0,,32,1236.0,49450.0,803000.0,9.0,89200.0
989,Beyond a Reasonable Doubt,5,USA,Crime,Rated,106,2009-09-11,Peter Hyams,English,5.9,32917.0,9750709587.0,,32,335.0,49400.0,341800.0,15.0,22800.0
990,Risen,2915,USA,Action,Rated,107,2016-02-19,Kevin Reynolds,English,6.3,36880033.0,11149116327.0,2953177273.0,26,526.0,0.0,365900.0,9.0,40700.0
991,Dog Eat Dog,1,USA,Crime,Rated,93,2009-01-23,Paul Schrader,English,4.6,80.0,9750709587.0,,18,,36050.0,59900.0,14.0,4300.0
992,Don Jon,2422,USA,Comedy,Rated,90,2013-09-27,Joseph Gordon-Levitt,English,6.6,24477704.0,11041914748.0,1050654625.0,51,769.0,58033.33333333334,24500.0,1.0,24500.0
993,Don't Be Afraid of the Dark,2780,USA,Fantasy,Rated,99,2011-08-26,Troy Nixey,English,5.6,24046682.0,10589599184.0,,38,894.0,0.0,24000.0,1.0,24000.0
994,Don't Breathe,3384,USA,Crime,Rated,88,2016-08-26,Fede Alvarez,English,7.1,89217875.0,11149116327.0,,44,774.0,0.0,143500.0,2.0,71700.0
995,Julie & Julia,2528,USA,Biography,Rated,118,2009-08-07,Nora Ephron,English,7.0,94125426.0,9750709587.0,,24,,62233.33333333334,515000.0,8.0,64400.00000000001
996,Jumping the Broom,2035,USA,Comedy,Rated,112,2011-05-06,Salim Akil,English,5.7,37295394.0,10589599184.0,1376087969.0,28,636.0,41550.0,61700.0,2.0,30800.0
997,Just Before I Go,2,USA,Comedy,Rated,95,2015-04-24,Courteney Cox,English,6.4,10970.0,10354970864.0,1272411206.0,45,553.0,21800.0,11.0,1.0,11.0
998,Just Go with It,3548,USA,Comedy,Rated,117,2011-02-11,Dennis Dugan,English,6.4,103028109.0,10589599184.0,1376087969.0,23,706.0,56933.33333333334,1096700.0,14.0,78300.0
999,Grown Ups,3534,USA,Comedy,Rated,102,2010-06-25,Dennis Dugan,English,6.0,162001186.0,10639535233.0,1435263724.0,29,640.0,86600.0,1096700.0,14.0,78300.0
1000,Grown Ups 2,3491,USA,Comedy,Rated,101,2013-07-12,Dennis Dugan,English,5.4,133668525.0,11041914748.0,1050654625.0,32,835.0,86600.0,1096700.0,14.0,78300.0
1001,Solitary Man,177,USA,Comedy,Rated,90,2010-05-21,Brian Koppelman,English,6.4,4360548.0,10639535233.0,1435263724.0,29,1140.0,37466.66666666666,11700.0,1.0,11700.0
1002,The Soloist,2090,UK,Biography,Rated,117,2009-04-24,Joe Wright,English,6.7,31720158.0,9750709587.0,,32,833.0,69500.0,237600.0,7.0,33900.0
1003,Atonement,1400,UK,Drama,Rated,123,2007-12-07,Joe Wright,English,7.8,50927067.0,9190502983.0,1566075796.0,20,1016.0,20800.0,237600.0,7.0,33900.0
1004,Anna Karenina,422,UK,Drama,Rated,129,2012-11-16,Joe Wright,English,6.6,12816367.0,10187347362.0,1490190858.0,38,864.0,0.0,237600.0,7.0,33900.0
1005,Some Velvet Morning,2,USA,Drama,Unrated,84,2013-12-13,Neil LaBute,English,5.8,6420.0,11041914748.0,1670662348.0,27,785.0,55050.0,149200.0,9.0,16600.0
1006,Son of God,3271,USA,Biography,Rated,138,2014-02-28,Christopher Spencer,English,5.7,59700064.0,10893180888.0,,29,628.0,0.0,59700.0,1.0,59700.0
1007,The Sorcerer's Apprentice,3504,USA,Action,Rated,109,2010-07-14,Jon Turteltaub,English,6.1,63150991.0,10639535233.0,2041030428.0,31,1258.0,43500.0,907400.0,10.0,90700.0
1008,Sound of My Voice,48,USA,Drama,Rated,85,2012-04-27,Zal Batmanglij,English,6.6,408015.0,10187347362.0,1490190858.0,36,882.0,2500.0,2700.0,2.0,1400.0
1009,Source Code,2971,USA,Mystery,Rated,93,2011-04-01,Duncan Jones,English,7.5,54712227.0,10589599184.0,,40,513.0,34966.666666666664,107100.0,3.0,35700.0
1010,Moon,252,UK,Drama,Rated,97,2009-06-12,Duncan Jones,English,7.9,5010163.0,9750709587.0,1089198448.0,24,403.0,35100.0,107100.0,3.0,35700.0
1011,South of the Border,12,USA,Documentary,Unrated,78,2010-06-25,Oliver Stone,English,7.1,198600.0,10639535233.0,187290939.0,29,897.0,0.0,766000.0,19.0,40300.0
1012,Snowden,2443,France,Biography,Rated,134,2016-09-16,Oliver Stone,English,7.3,21587519.0,11149116327.0,,54,467.0,36150.0,766000.0,19.0,40300.0
1013,We Need to Talk About Kevin,80,UK,Drama,Rated,112,2011-12-09,Lynne Ramsay,English,7.5,1738692.0,10589599184.0,1687447132.0,25,1153.0,43133.333333333336,2200.0,3.0,741.0
1014,The Wedding Ringer,3003,USA,Comedy,Rated,101,2015-01-16,Jeremy Garelick,English,6.7,64460211.0,10354970864.0,1272411206.0,33,530.0,83850.0,64500.0,1.0,64500.0
1015,The Reaping,2603,USA,Horror,Rated,99,2007-04-05,Stephen Hopkins,English,5.7,25126214.0,9190502983.0,553237666.0,17,,58400.0,247900.0,9.0,27500.0
1016,Rebel in the Rye,82,USA,Biography,Rated,106,2017-09-08,Danny Strong,English,6.4,378294.0,11216236720.0,,47,1018.0,25650.0,378.0,1.0,378.0
1017,RED 2,3016,USA,Action,Rated,116,2013-07-19,Dean Parisot,English,6.7,53262560.0,11041914748.0,2219810902.0,32,893.0,42100.0,245600.0,4.0,61400.0
1018,Red Cliff,42,China,Action,Rated,148,2009-11-18,John Woo,Mandarin,7.4,627047.0,9750709587.0,1961967999.0,29,1584.0,0.0,526400.0,7.0,75200.0
1019,Redacted,15,USA,Crime,Rated,90,2007-11-16,Brian De Palma,English,6.1,65388.0,9190502983.0,,27,723.0,0.0,636100.0,18.0,35300.0
1020,Redbelt,1379,USA,Drama,Rated,99,2008-05-02,David Mamet,English,6.8,2345941.0,9767268194.0,1293680617.0,23,681.0,59300.0,60000.0,10.0,6000.0
1021,Remember Me,2215,USA,Drama,Rated,113,2010-03-12,Allen Coulter,English,7.2,19068240.0,10639535233.0,1834327761.0,26,870.0,0.0,33500.0,2.0,16700.0
1022,Resurrecting the Champ,1605,USA,Drama,Rated,112,2007-08-24,Rod Lurie,English,6.7,3172573.0,9190502983.0,1566075796.0,26,,53100.0,49800.0,5.0,10000.0
1023,The Revenant,3711,Hong Kong,Adventure,Rated,156,2015-12-25,Alejandro González Iñárritu,English,8.0,183637894.0,10354970864.0,3199663674.0,34,1058.0,88850.0,287100.0,6.0,47800.0
1024,Evan Almighty,3636,USA,Comedy,Rated,96,2007-06-22,Tom Shadyac,English,5.4,100462298.0,9190502983.0,1955138318.0,15,869.0,83700.0,892700.0,8.0,111600.0
1025,Every Little Step,70,USA,Documentary,Rated,96,2009-04-17,Adam Del Deo,English,7.5,1725141.0,9750709587.0,87432868.0,32,315.0,0.0,1800.0,3.0,590.0
1026,Crank: High Voltage,2223,USA,Action,Rated,96,2009-04-17,Mark Neveldine,English,6.2,13684249.0,9750709587.0,1961967999.0,32,840.0,47200.0,113800.0,4.0,28500.0
1027,Crazy on the Outside,75,USA,Comedy,Rated,96,2010-01-08,Tim Allen,English,5.6,88335.0,10639535233.0,1435263724.0,16,764.0,68300.0,88.3,1.0,88.3
1028,Crimson Peak,2991,USA,Drama,Rated,119,2015-10-16,Guillermo del Toro,English,6.5,31090320.0,10354970864.0,1679582816.0,53,671.0,64133.33333333334,437000.0,10.0,43700.0
1029,Hellboy II: The Golden Army,3212,USA,Action,Rated,120,2008-07-11,Guillermo del Toro,English,7.0,75986503.0,9767268194.0,1481747614.0,24,285.0,41000.0,437000.0,10.0,43700.0
1030,The Croods,4065,USA,Animation,Rated,98,2013-03-22,Kirk De Micco,English,7.2,187168425.0,11041914748.0,,41,702.0,59100.0,217300.0,2.0,108600.0
1031,Space Chimps,2538,USA,Animation,Rated,81,2008-07-18,Kirk De Micco,English,4.5,30105968.0,9767268194.0,,24,1251.0,58200.0,217300.0,2.0,108600.0
1032,Crossing Over,42,USA,Crime,Rated,113,2009-02-27,Wayne Kramer,English,6.8,455654.0,9750709587.0,,18,706.0,77650.0,15600.0,4.0,3900.0
1033,Crystal Fairy & the Magical Cactus,20,Chile,Adventure,Unrated,98,2013-07-12,Sebastián Silva,English,5.8,202370.0,11041914748.0,3299119819.0,32,,50900.0,656.0,2.0,328.0
1034,It Might Get Loud,75,USA,Documentary,Rated,98,2009-08-14,Davis Guggenheim,English,7.7,1610163.0,9750709587.0,87432868.0,24,1346.0,0.0,42900.0,6.0,7200.0
1035,He Named Me Malala,477,USA,Documentary,Rated,88,2015-10-02,Davis Guggenheim,English,6.8,2668936.0,10354970864.0,88392417.0,53,783.0,0.0,42900.0,6.0,7200.0
1036,Gracie,1164,USA,Biography,Rated,95,2007-06-01,Davis Guggenheim,English,6.2,2956339.0,9190502983.0,,15,694.0,0.0,42900.0,6.0,7200.0
1037,Atomic Blonde,3326,Germany,Action,Rated,115,2017-07-28,David Leitch,English,6.9,51573925.0,11216236720.0,2297451379.0,28,529.0,48650.0,94600.0,2.0,47300.0
1038,Attack the Block,66,UK,Action,Rated,88,2011-07-29,Joe Cornish,English,6.6,1024175.0,10589599184.0,1491832495.0,36,590.0,243700.0,1000.0,1.0,1000.0
1039,Mommy,83,Canada,Drama,Rated,139,2014-09-19,Xavier Dolan,French,8.1,3494070.0,10893180888.0,1338281892.0,46,1616.0,0.0,3600.0,2.0,1800.0
1040,Heartbeats,10,Canada,Drama,Unrated,101,2011-02-25,Xavier Dolan,French,7.2,68723.0,10589599184.0,1687447132.0,23,903.0,0.0,3600.0,2.0,1800.0
1041,Monsters,25,UK,Drama,Rated,94,2010-10-29,Gareth Edwards,English,6.4,237301.0,10639535233.0,1834327761.0,34,1634.0,0.0,733100.0,3.0,244400.0
1042,Monsters University,4004,USA,Animation,Rated,104,2013-06-21,Dan Scanlon,English,7.3,268492764.0,11041914748.0,,41,717.0,63650.0,268500.0,1.0,268500.0
1043,Monte Carlo,2473,Hungary,Adventure,Rated,109,2011-07-01,Thomas Bezucha,English,5.8,23186769.0,10589599184.0,3790716290.0,36,765.0,40000.0,83800.0,3.0,27900.0
1044,Moonrise Kingdom,924,USA,Adventure,Rated,94,2012-05-25,Wes Anderson,English,7.8,45512466.0,10187347362.0,2824412451.0,34,935.0,47966.66666666666,231800.0,8.0,29000.0
1045,The Grand Budapest Hotel,1467,USA,Adventure,Rated,99,2014-03-07,Wes Anderson,English,8.1,59301324.0,10893180888.0,3400302355.0,47,1012.0,50800.0,231800.0,8.0,29000.0
